USER WARNING,Quantity,Purpose,Document_Title,Special_Conditions,Description,Source_Code,Certificate_Number,Valid_Until,Consignee_Country,Management_Authority,Common_Name,Permittee_Country,Consignee_Address,Origin,Permittee_Name,Scientific_Name,Permittee_Address,Consignee_Name,Issue_Date,Security_Stamp
Synthetic Data,5,C,Import Permit,NA,NA,NA,06BW9686687,8/5/2005,Botswana,Department of Wildlife and National Parks,Bat-eared fox,Mozambique,Gaborone,Mozambique,Huntsman Animal Park,Otocyon megalotis,Pemba,Mudiwa Yejide,10/3/2003,BW 15 167
Synthetic Data,5,C,Import Permit,NA,NA,NA,06BW9686687,8/5/2005,Botswana,Department of Wildlife and National Parks,Flap necked chameleon,Mozambique,Gaborone,Mozambique,Huntsman Animal Park,Chamaeleo delepis,Pemba,Mudiwa Yejide,10/3/2003,BW 15 167
Synthetic Data,5,C,Import Permit,NA,NA,NA,06BW9686687,8/5/2005,Botswana,Department of Wildlife and National Parks,Side striped jackal,Mozambique,Gaborone,Mozambique,Huntsman Animal Park,Canis adustus,Pemba,Mudiwa Yejide,10/3/2003,BW 15 167
Synthetic Data,4,C,Import Permit,NA,NA,NA,06BW9686687,8/5/2005,Botswana,Department of Wildlife and National Parks,Striped ground squirrel,Mozambique,Gaborone,NA,Huntsman Animal Park,Xerus erythropus,Pemba,Mudiwa Yejide,10/3/2003,BW 15 167
Synthetic Data,6,C,Import Permit,NA,NA,NA,06BW9686687,8/5/2005,Botswana,Department of Wildlife and National Parks,African hare,Mozambique,Gaborone,NA,Huntsman Animal Park,Lepus capensis,Pemba,Mudiwa Yejide,10/3/2003,BW 15 167
Synthetic Data,4,C,Import Permit,NA,NA,NA,06BW9686687,8/5/2005,Botswana,Department of Wildlife and National Parks,Black-necked grebe,Mozambique,Gaborone,Zambia,Huntsman Animal Park,Podiceps nigricollis,Pemba,Mudiwa Yejide,10/3/2003,BW 15 167
Synthetic Data,5,C,Import Permit,NA,NA,NA,93MZ9383003,10/7/2004,Mozambique,National Directorate of Forestry and Wildlife,Greater galago,Zambia,Maputo,NA,Rivett Zoo,Galago crassicaudatus,Livingstone,Osumare Temitope,10/3/2003,MZ 87 530
Synthetic Data,4,C,Import Permit,NA,NA,NA,93MZ9383003,10/7/2004,Mozambique,National Directorate of Forestry and Wildlife,Striped skink,Zambia,Maputo,Zambia,Rivett Zoo,Mabuya striata,Livingstone,Osumare Temitope,10/3/2003,MZ 87 530
Synthetic Data,5,C,Import Permit,NA,NA,NA,93MZ9383003,10/7/2004,Mozambique,National Directorate of Forestry and Wildlife,Gerenuk,Zambia,Maputo,NA,Rivett Zoo,Litocranius walleri,Livingstone,Osumare Temitope,10/3/2003,MZ 87 530
Synthetic Data,4,C,Import Permit,NA,NA,NA,93MZ9383003,10/7/2004,Mozambique,National Directorate of Forestry and Wildlife,Aardvark,Zambia,Maputo,NA,Rivett Zoo,Orycteropus afer,Livingstone,Osumare Temitope,10/3/2003,MZ 87 530
Synthetic Data,3,C,Import Permit,NA,NA,NA,93MZ9383003,10/7/2004,Mozambique,National Directorate of Forestry and Wildlife,Bushbuck,Zambia,Maputo,Zambia,Rivett Zoo,Tragelaphus scriptus,Livingstone,Osumare Temitope,10/3/2003,MZ 87 530
Synthetic Data,5,C,Import Permit,NA,NA,NA,93MZ9383003,10/7/2004,Mozambique,National Directorate of Forestry and Wildlife,Mountain gorilla,Zambia,Maputo,NA,Rivett Zoo,Gorilla gorilla beringei,Livingstone,Osumare Temitope,10/3/2003,MZ 87 530
Synthetic Data,4,C,Import Permit,NA,NA,NA,93MZ9383003,10/7/2004,Mozambique,National Directorate of Forestry and Wildlife,Grants gazelle,Zambia,Maputo,Zambia,Rivett Zoo,Gazella granti,Livingstone,Osumare Temitope,10/3/2003,MZ 87 530
Synthetic Data,5,C,Import Permit,NA,NA,NA,94MZ8986539,7/9/2005,Mozambique,National Directorate of Forestry and Wildlife,Black rhinoceros,Botswana,Maputo,NA,Foulk Park,Diceros bicronis,Francistown,Uzoma Unathi,10/3/2003,MZ 21 628
Synthetic Data,4,C,Import Permit,NA,NA,NA,94MZ8986539,7/9/2005,Mozambique,National Directorate of Forestry and Wildlife,Lion,Botswana,Maputo,Botswana,Foulk Park,,Francistown,Uzoma Unathi,10/3/2003,MZ 21 628
Synthetic Data,3,C,Import Permit,NA,NA,NA,94MZ8986539,7/9/2005,Mozambique,National Directorate of Forestry and Wildlife,Impala,Botswana,Maputo,Zambia,Foulk Park,Aepyceros melampus,Francistown,Uzoma Unathi,10/3/2003,MZ 21 628
Synthetic Data,5,C,Import Permit,NA,NA,NA,88MW8550396,5/4/2005,Malawi,Ministry of Information and Tourism,Sitatunga,Botswana,Blantyre,Zambia,Achieng Pich,Tragelaphus spekei,Orapa,Taonga Kerneels,10/4/2003,MW 35 400
Synthetic Data,5,C,Import Permit,NA,NA,NA,88MW8550396,5/4/2005,Malawi,Ministry of Information and Tourism,Black mamba,Botswana,Blantyre,NA,Achieng Pich,Dendroaspis polylepis,Orapa,Taonga Kerneels,10/4/2003,MW 35 400
Synthetic Data,4,C,Import Permit,NA,NA,NA,88MW8550396,5/4/2005,Malawi,Ministry of Information and Tourism,Nile crocodile,Botswana,Blantyre,Botswana,Achieng Pich,Crocodilus niloticus,Orapa,Taonga Kerneels,10/4/2003,MW 35 400
Synthetic Data,1,C,Import Permit,NA,NA,NA,88MW8550396,5/4/2005,Malawi,Ministry of Information and Tourism,Pink-backed pelican,Botswana,Blantyre,Zambia,Achieng Pich,Pelecanus rufescens,Orapa,Taonga Kerneels,10/4/2003,MW 35 400
Synthetic Data,5,C,Import Permit,NA,NA,NA,88MW8550396,5/4/2005,Malawi,Ministry of Information and Tourism,Large-spotted genet,Botswana,Blantyre,Zambia,Achieng Pich,Genetta tigrina,Orapa,Taonga Kerneels,10/4/2003,MW 35 400
Synthetic Data,4,C,Import Permit,NA,NA,NA,88MW8550396,5/4/2005,Malawi,Ministry of Information and Tourism,Yellow baboon,Botswana,Blantyre,Zambia,Achieng Pich,Papio cynocephalus,Orapa,Taonga Kerneels,10/4/2003,MW 35 400
Synthetic Data,4,C,Import Permit,NA,NA,NA,88MW8550396,5/4/2005,Malawi,Ministry of Information and Tourism,Cheetah,Botswana,Blantyre,Zambia,Achieng Pich,Acinonyx jubatus,Orapa,Taonga Kerneels,10/4/2003,MW 35 400
Synthetic Data,2,C,Import Permit,NA,NA,NA,25NA9844237,1/7/2005,Namibia,Ministry of Environment and Tourism,Great crested grebe,The Netherlands,Windhoek,NA,Wild Zoo,Podiceps cristatus,Haarlemmermeer,Adisa Wekesa,10/5/2003,NA 38 119
Synthetic Data,3,C,Import Permit,NA,NA,NA,25NA9844237,1/7/2005,Namibia,Ministry of Environment and Tourism,Yellow baboon,The Netherlands,Windhoek,The Netherlands,Wild Zoo,Papio cynocephalus,Haarlemmermeer,Adisa Wekesa,10/5/2003,NA 38 119
Synthetic Data,4,C,Import Permit,NA,NA,NA,25NA9844237,1/7/2005,Namibia,Ministry of Environment and Tourism,Leopard,The Netherlands,Windhoek,The Netherlands,Wild Zoo,,Haarlemmermeer,Adisa Wekesa,10/5/2003,NA 38 119
Synthetic Data,5,C,Import Permit,NA,NA,NA,25NA9844237,1/7/2005,Namibia,Ministry of Environment and Tourism,Eastern green mamba,The Netherlands,Windhoek,Zambia,Wild Zoo,Dendroaspis angusticeps,Haarlemmermeer,Adisa Wekesa,10/5/2003,NA 38 119
Synthetic Data,4,C,Import Permit,NA,NA,NA,25NA9844237,1/7/2005,Namibia,Ministry of Environment and Tourism,Sable antelope,The Netherlands,Windhoek,NA,Wild Zoo,Hippotragus niger,Haarlemmermeer,Adisa Wekesa,10/5/2003,NA 38 119
Synthetic Data,5,C,Import Permit,NA,NA,NA,30MZ0935632,10/31/2004,Mozambique,National Directorate of Forestry and Wildlife,Bongo,South Africa,Inhambane,South Africa,Wildlife Zoo,Tragelaphus euryceros,Ladysmith,Bennis Animal Park,10/6/2003,MZ 62 468
Synthetic Data,5,C,Import Permit,NA,NA,NA,30MZ0935632,10/31/2004,Mozambique,National Directorate of Forestry and Wildlife,Tree hyrax,South Africa,Inhambane,NA,Wildlife Zoo,Dendrohyrax arboreus,Ladysmith,Bennis Animal Park,10/6/2003,MZ 62 468
Synthetic Data,4,C,Import Permit,NA,NA,NA,30MZ0935632,10/31/2004,Mozambique,National Directorate of Forestry and Wildlife,Agama lizard,South Africa,Inhambane,NA,Wildlife Zoo,Agama agama,Ladysmith,Bennis Animal Park,10/6/2003,MZ 62 468
Synthetic Data,5,C,Import Permit,NA,NA,NA,68NA5502924,7/14/2005,Namibia,Ministry of Environment and Tourism,African bull frog,Malawi,Windhoek,NA,Wild Animal Park,Pyxicephalus adspersus,Liongwe,Fumnanya Hlelile,10/6/2003,NA 92 102
Synthetic Data,3,C,Import Permit,NA,NA,NA,25NA8507036,6/13/2005,Namibia,Ministry of Environment and Tourism,Beisa oryx,Canada,Walvis Bay,NA,Grieser Zoo,Oryx gazella beisa,Toronto,Kerneels Ige,10/7/2003,NA 45 104
Synthetic Data,5,C,Import Permit,NA,NA,NA,25NA8507036,6/13/2005,Namibia,Ministry of Environment and Tourism,Bushbuck,Canada,Walvis Bay,Canada,Grieser Zoo,Tragelaphus scriptus,Toronto,Kerneels Ige,10/7/2003,NA 45 104
Synthetic Data,5,C,Import Permit,NA,NA,NA,25NA8507036,6/13/2005,Namibia,Ministry of Environment and Tourism,Eland,Canada,Walvis Bay,Canada,Grieser Zoo,Taurotragus oryx,Toronto,Kerneels Ige,10/7/2003,NA 45 104
Synthetic Data,2,C,Import Permit,NA,NA,NA,25NA8507036,6/13/2005,Namibia,Ministry of Environment and Tourism,Flap necked chameleon,Canada,Walvis Bay,Zambia,Grieser Zoo,Chamaeleo delepis,Toronto,Kerneels Ige,10/7/2003,NA 45 104
Synthetic Data,4,C,Import Permit,NA,NA,NA,25NA8507036,6/13/2005,Namibia,Ministry of Environment and Tourism,Bongo,Canada,Walvis Bay,NA,Grieser Zoo,Tragelaphus euryceros,Toronto,Kerneels Ige,10/7/2003,NA 45 104
Synthetic Data,4,C,Import Permit,NA,NA,NA,25NA8507036,6/13/2005,Namibia,Ministry of Environment and Tourism,Klipspringer,Canada,Walvis Bay,NA,Grieser Zoo,Oreotragus oreotragus,Toronto,Kerneels Ige,10/7/2003,NA 45 104
Synthetic Data,5,C,Import Permit,NA,NA,NA,61CD7629034,3/27/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Greater kudu,Singapore,Likasi,Zambia,Wild Animal Park,Tragelaphus strepsiceros,Singapore,Wildlife Tassinari Park,10/7/2003,CD 63 338
Synthetic Data,4,C,Import Permit,NA,NA,NA,61CD7629034,3/27/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Olive baboon,Singapore,Likasi,Singapore,Wild Animal Park,Papio anubis,Singapore,Wildlife Tassinari Park,10/7/2003,CD 63 338
Synthetic Data,5,C,Import Permit,NA,NA,NA,61CD7629034,3/27/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Aardwolf,Singapore,Likasi,NA,Wild Animal Park,Proteles cristatus,Singapore,Wildlife Tassinari Park,10/7/2003,CD 63 338
Synthetic Data,4,C,Import Permit,NA,NA,NA,61CD7629034,3/27/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Black and white colobus,Singapore,Likasi,Zambia,Wild Animal Park,Colobus guereza,Singapore,Wildlife Tassinari Park,10/7/2003,CD 63 338
Synthetic Data,3,C,Import Permit,NA,NA,NA,61CD7629034,3/27/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Mountain gorilla,Singapore,Likasi,Zambia,Wild Animal Park,Gorilla gorilla beringei,Singapore,Wildlife Tassinari Park,10/7/2003,CD 63 338
Synthetic Data,3,C,Import Permit,NA,NA,NA,61CD7629034,3/27/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Lesser kudu,Singapore,Likasi,Zambia,Wild Animal Park,Tragelaphus imberbis,Singapore,Wildlife Tassinari Park,10/7/2003,CD 63 338
Synthetic Data,7,C,Import Permit,NA,NA,NA,61CD7629034,3/27/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Blue monkey,Singapore,Likasi,Singapore,Wild Animal Park,Cercopithecus mitis,Singapore,Wildlife Tassinari Park,10/7/2003,CD 63 338
Synthetic Data,4,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Lesser kudu,Denmark,Serowe,Denmark,Golichowski Zoo,Tragelaphus imberbis,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,5,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Thompsons gazelle,Denmark,Serowe,Denmark,Golichowski Zoo,Gazella thomsoni,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,6,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Striped hyena,Denmark,Serowe,NA,Golichowski Zoo,Hyaena hyaena,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,2,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Lesser flamingo,Denmark,Serowe,NA,Golichowski Zoo,Phoeniconaias minor,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,2,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Black rhinoceros,Denmark,Serowe,Zambia,Golichowski Zoo,Diceros bicronis,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,5,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Common ostrich,Denmark,Serowe,NA,Golichowski Zoo,Struthio camelus,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,5,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Grevy's zebra,Denmark,Serowe,Zambia,Golichowski Zoo,Equus grevyi,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,2,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Giant forest hog,Denmark,Serowe,Zambia,Golichowski Zoo,Hylochoerus meinertzhageni,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,5,C,Import Permit,NA,NA,NA,00BW4085579,6/20/2005,Botswana,Department of Wildlife and National Parks,Unstriped ground squirrel,Denmark,Serowe,Denmark,Golichowski Zoo,Xerus rutilus,Copenhagen,Wildlife Huckenbeck Zoo,10/8/2003,BW 83 468
Synthetic Data,5,C,Import Permit,NA,NA,NA,08MZ2646971,6/4/2005,Mozambique,National Directorate of Forestry and Wildlife,Common duiker,Namibia,Nampula,Zambia,Wildlife Zoo,Sylvicapra grimmia,Outjo,Ekundayo Femi,10/9/2003,MZ 30 567
Synthetic Data,5,C,Import Permit,NA,NA,NA,08MZ2646971,6/4/2005,Mozambique,National Directorate of Forestry and Wildlife,Hunting dog,Namibia,Nampula,NA,Wildlife Zoo,Lycaon pictus,Outjo,Ekundayo Femi,10/9/2003,MZ 30 567
Synthetic Data,4,C,Import Permit,NA,NA,NA,08MZ2646971,6/4/2005,Mozambique,National Directorate of Forestry and Wildlife,zebra,Namibia,Nampula,NA,Wildlife Zoo,Equus quagga,Outjo,Ekundayo Femi,10/9/2003,MZ 30 567
Synthetic Data,6,C,Import Permit,NA,NA,NA,08MZ2646971,6/4/2005,Mozambique,National Directorate of Forestry and Wildlife,Aardwolf,Namibia,Nampula,NA,Wildlife Zoo,Proteles cristatus,Outjo,Ekundayo Femi,10/9/2003,MZ 30 567
Synthetic Data,3,C,Import Permit,NA,NA,NA,08MZ2646971,6/4/2005,Mozambique,National Directorate of Forestry and Wildlife,Common,Namibia,Nampula,Namibia,Wildlife Zoo,plains,Outjo,Ekundayo Femi,10/9/2003,MZ 30 567
Synthetic Data,5,C,Import Permit,NA,NA,NA,08MZ2646971,6/4/2005,Mozambique,National Directorate of Forestry and Wildlife,Sharp nosed grass frog,Namibia,Nampula,Zambia,Wildlife Zoo,Ptychadena oxyrhynchus,Outjo,Ekundayo Femi,10/9/2003,MZ 30 567
Synthetic Data,4,C,Import Permit,NA,NA,NA,15MW1863524,2/8/2005,Malawi,Ministry of Information and Tourism,Olive baboon,South Africa,Liongwe,NA,Outback Zoo,Papio anubis,Cape Town,Mudiwa Adaeze,10/9/2003,MW 97 422
Synthetic Data,2,C,Import Permit,NA,NA,NA,47UG2024157,9/22/2005,Uganda,Uganda Wildlife Authority,Eland,South Africa,Jinja,Zambia,McCormick Zoo,Taurotragus oryx,Johannesburg,Chieng Gacheru,10/10/2003,UG 17 840
Synthetic Data,4,C,Import Permit,NA,NA,NA,32CD6156959,5/17/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Little grebe,Mozambique,Lusambo,Zambia,Pong Park,Tachybaptus ruficollis,Inhambane,Boege Zoo,10/12/2003,CD 68 097
Synthetic Data,5,C,Import Permit,NA,NA,NA,25MW0180498,2/3/2005,Malawi,Ministry of Information and Tourism,Chimpanzee,Mozambique,Blantyre,Zambia,Mosi Tatenda,Pan troglodytes,Nampula,Huntsman Mersereau Animal Park,10/12/2003,MW 01 575
Synthetic Data,4,C,Import Permit,NA,NA,NA,25MW0180498,2/3/2005,Malawi,Ministry of Information and Tourism,Rock hyrax,Mozambique,Blantyre,Mozambique,Mosi Tatenda,Heterohyrax brucei,Nampula,Huntsman Mersereau Animal Park,10/12/2003,MW 01 575
Synthetic Data,3,C,Import Permit,NA,NA,NA,25MW0180498,2/3/2005,Malawi,Ministry of Information and Tourism,Olive baboon,Mozambique,Blantyre,Mozambique,Mosi Tatenda,Papio anubis,Nampula,Huntsman Mersereau Animal Park,10/12/2003,MW 01 575
Synthetic Data,4,C,Import Permit,NA,NA,NA,01BW5218301,9/9/2005,Botswana,Department of Wildlife and National Parks,Gerenuk,South Africa,Serowe,Zambia,Outdoors Safari,Litocranius walleri,Bloemfontein,Awotwi Enyinnaya,10/15/2003,BW 11 806
Synthetic Data,6,C,Import Permit,NA,NA,NA,82MZ8284485,12/20/2004,Mozambique,National Directorate of Forestry and Wildlife,Bongo,Botswana,Nampula,Botswana,Foulk Park,Tragelaphus euryceros,Francistown,Femi Chinwe,10/15/2003,MZ 60 348
Synthetic Data,5,C,Import Permit,NA,NA,NA,08MZ3577160,6/16/2005,Mozambique,National Directorate of Forestry and Wildlife,Caracal,Namibia,Maputo,Zambia,Scheer Animal Park,Caracal caracal,Windhoek,Nixon Animal Park,10/15/2003,MZ 84 566
Synthetic Data,4,C,Import Permit,NA,NA,NA,08MZ3577160,6/16/2005,Mozambique,National Directorate of Forestry and Wildlife,Gaboon viper,Namibia,Maputo,Zambia,Scheer Animal Park,Bitis gabonica,Windhoek,Nixon Animal Park,10/15/2003,MZ 84 566
Synthetic Data,4,C,Import Permit,NA,NA,NA,08MZ3577160,6/16/2005,Mozambique,National Directorate of Forestry and Wildlife,Cape buffalo,Namibia,Maputo,Namibia,Scheer Animal Park,Syncerus caffer,Windhoek,Nixon Animal Park,10/15/2003,MZ 84 566
Synthetic Data,3,C,Import Permit,NA,NA,NA,08MZ3577160,6/16/2005,Mozambique,National Directorate of Forestry and Wildlife,Sitatunga,Namibia,Maputo,NA,Scheer Animal Park,Tragelaphus spekei,Windhoek,Nixon Animal Park,10/15/2003,MZ 84 566
Synthetic Data,6,C,Import Permit,NA,NA,NA,08MZ3577160,6/16/2005,Mozambique,National Directorate of Forestry and Wildlife,Jackson's chameleon,Namibia,Maputo,Namibia,Scheer Animal Park,Chamaeleo jacksonii,Windhoek,Nixon Animal Park,10/15/2003,MZ 84 566
Synthetic Data,4,C,Import Permit,NA,NA,NA,08MZ3577160,6/16/2005,Mozambique,National Directorate of Forestry and Wildlife,Side striped jackal,Namibia,Maputo,Namibia,Scheer Animal Park,Canis adustus,Windhoek,Nixon Animal Park,10/15/2003,MZ 84 566
Synthetic Data,4,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Black-backed jackal,Namibia,Kindu,NA,Kibwe Kirabo,Canis mesomelas,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,5,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Banded mongoose,Namibia,Kindu,NA,Kibwe Kirabo,Mungos mungo,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,5,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Flap necked chameleon,Namibia,Kindu,NA,Kibwe Kirabo,Chamaeleo delepis,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,4,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Common duiker,Namibia,Kindu,Zambia,Kibwe Kirabo,Sylvicapra grimmia,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,2,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Bongo,Namibia,Kindu,NA,Kibwe Kirabo,Tragelaphus euryceros,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,4,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Aardwolf,Namibia,Kindu,Zambia,Kibwe Kirabo,Proteles cristatus,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,5,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Beisa oryx,Namibia,Kindu,Zambia,Kibwe Kirabo,Oryx gazella beisa,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,4,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,African spoonbill,Namibia,Kindu,Zambia,Kibwe Kirabo,Platalea alba,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,5,C,Import Permit,NA,NA,NA,53CD6874740,5/6/2005,Democratic Republic of the Congo,Congolese Institute for Nature Conservation,Black-crowned night heron,Namibia,Kindu,NA,Kibwe Kirabo,Nycticorax nycticorax,Walvis Bay,Nkemdilim Ffumbe,10/16/2003,CD 36 161
Synthetic Data,2,C,Import Permit,NA,NA,NA,59BW0282889,3/8/2005,Botswana,Department of Wildlife and National Parks,Olive baboon,Zambia,Orapa,Zambia,Przybyski Safari,Papio anubis,Lusaka,Wild Woelk Zoo,10/16/2003,BW 32 527
Synthetic Data,5,C,Import Permit,NA,NA,NA,48UG7832271,7/15/2005,Uganda,Uganda Wildlife Authority,Giant forest hog,South Africa,Jinja,NA,Costa Safari,Hylochoerus meinertzhageni,Bloemfontein,Eniola Osumare,10/17/2003,UG 09 688
Synthetic Data,4,C,Import Permit,NA,NA,NA,48UG7832271,7/15/2005,Uganda,Uganda Wildlife Authority,Striped ground squirrel,South Africa,Jinja,Zambia,Costa Safari,Xerus erythropus,Bloemfontein,Eniola Osumare,10/17/2003,UG 09 688
Synthetic Data,1,C,Import Permit,NA,NA,NA,48UG7832271,7/15/2005,Uganda,Uganda Wildlife Authority,Nile crocodile,South Africa,Jinja,NA,Costa Safari,Crocodilus niloticus,Bloemfontein,Eniola Osumare,10/17/2003,UG 09 688
Synthetic Data,5,C,Import Permit,NA,NA,NA,48UG7832271,7/15/2005,Uganda,Uganda Wildlife Authority,Puff adder,South Africa,Jinja,South Africa,Costa Safari,Bitis arietans,Bloemfontein,Eniola Osumare,10/17/2003,UG 09 688
Synthetic Data,5,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,Hippopotamus,Botswana,Orapa,Botswana,Wildlife Catalkaya Park,Hippopotamus amphibius,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,4,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,Beisa oryx,Botswana,Orapa,Zambia,Wildlife Catalkaya Park,Oryx gazella beisa,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,3,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,Banded mongoose,Botswana,Orapa,NA,Wildlife Catalkaya Park,Mungos mungo,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,3,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,White rhinoceros,Botswana,Orapa,NA,Wildlife Catalkaya Park,Ceroteotherium simium,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,2,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,Cokes hartebeest,Botswana,Orapa,NA,Wildlife Catalkaya Park,Alcelaphus buselaphus,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,4,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,Cheetah,Botswana,Orapa,NA,Wildlife Catalkaya Park,Acinonyx jubatus,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,3,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,Striped skink,Botswana,Orapa,NA,Wildlife Catalkaya Park,Mabuya striata,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,4,C,Import Permit,NA,NA,NA,84BW1370381,12/21/2004,Botswana,Department of Wildlife and National Parks,Leopard,Botswana,Orapa,NA,Wildlife Catalkaya Park,Panthera pardus,Orapa,Wild Woelk Zoo,10/17/2003,BW 05 807
Synthetic Data,4,C,Import Permit,NA,NA,NA,25ZM3465506,5/5/2005,Zambia,Zambia Wildlife Authority,Uganda kob,Malawi,Ndola,NA,Outdoors Faletti Zoo,Kobus kob,Zomba,Aina Ashanti,10/19/2003,ZM 65 136
Synthetic Data,2,C,Import Permit,NA,NA,NA,25ZM3465506,5/5/2005,Zambia,Zambia Wildlife Authority,Lowland gorilla,Malawi,Ndola,Zambia,Outdoors Faletti Zoo,Gorilla gorilla graueri,Zomba,Aina Ashanti,10/19/2003,ZM 65 136
Synthetic Data,3,C,Import Permit,NA,NA,NA,25ZM3465506,5/5/2005,Zambia,Zambia Wildlife Authority,Unstriped ground squirrel,Malawi,Ndola,Zambia,Outdoors Faletti Zoo,Xerus rutilus,Zomba,Aina Ashanti,10/19/2003,ZM 65 136
Synthetic Data,4,C,Import Permit,NA,NA,NA,54TZ5906171,2/28/2005,Tanzania,Tanzania Wildlife Department,Black mamba,Mozambique,Tabora,NA,Outdoors Animal Park,Dendroaspis polylepis,Beira,Thery Zoo,10/19/2003,TZ 31 621
Synthetic Data,4,C,Import Permit,NA,NA,NA,84MZ1533126,11/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Pink-backed pelican,Malawi,Pemba,Malawi,Bean Park,Pelecanus rufescens,Liongwe,Mirembe Olufunmilola,10/21/2003,MZ 21 190
